Survived,Pclass,Age,SibSp,Parch,Fare,Embarked,female,male
1,2,22.0,0,0,13.73,3,1,0
1,1,47.0,0,2,8.89,3,0,1
1,1,46.0,0,0,38.32,2,1,0
1,2,58.0,0,0,7.9,2,0,1
1,3,5.0,4,1,35.18,3,0,1
1,2,63.0,0,0,30.86,2,1,0
1,1,18.0,0,0,35.27,2,0,1
1,1,48.0,0,0,11.49,3,0,1
1,3,29.0,1,1,33.44,3,1,0
1,2,29.0,0,0,12.61,2,1,0
1,2,50.0,0,1,12.08,3,1,0
1,2,77.0,1,1,22.65,1,1,0
1,3,4.0,1,2,32.48,2,1,0
1,1,52.0,0,0,62.14,3,1,0
1,2,53.0,0,3,11.96,3,0,1
1,3,64.0,0,0,9.68,2,0,1
1,2,41.0,0,1,21.81,3,1,0
1,1,48.0,0,0,25.39,2,0,1
1,2,53.0,0,0,8.83,3,0,1
1,1,63.0,1,3,84.78,1,1,0
1,3,33.0,0,0,10.64,3,1,0
1,3,45.0,1,2,27.27,3,1,0
1,3,12.0,0,0,8.83,3,1,0
1,1,62.0,0,0,63.58,2,1,0
1,2,38.0,0,0,24.4,3,1,0
1,1,0.75,0,0,28.89,3,1,0
1,2,24.0,0,0,17.9,3,0,1
1,3,56.0,0,0,30.1,2,1,0
1,2,59.0,2,2,6.95,3,1,0
1,2,38.0,3,0,7.19,3,1,0
1,3,2.0,1,1,11.8,3,1,0
1,2,51.0,0,0,8.57,2,0,1
1,2,9.0,0,1,27.68,3,1,0
1,1,45.0,1,2,81.11,3,0,1
1,1,55.0,0,0,26.52,3,1,0
1,3,29.0,0,1,26.9,2,1,0
1,2,43.0,0,0,8.87,3,0,1
1,2,34.0,0,1,8.74,2,1,0
1,1,46.0,1,1,66.09,3,0,1
1,1,62.0,0,0,85.24,2,1,0
1,1,45.0,0,0,10.76,3,0,1
1,2,22.0,0,0,23.89,1,0,1
1,3,7.0,1,2,33.67,3,0,1
1,3,67.0,2,2,30.67,2,1,0
1,1,37.0,2,2,31.3,3,1,0
1,1,63.0,1,0,63.58,3,1,0
1,3,32.0,0,2,10.94,3,0,1
1,3,31.0,0,0,9.34,3,1,0
1,1,54.0,0,0,30.94,2,1,0
1,1,68.0,0,0,63.58,1,1,0
1,1,39.0,0,0,77.64,2,1,0
1,2,3.0,0,1,26.7,3,1,0
1,2,10.0,0,0,11.7,2,1,0
1,1,63.0,0,1,30.01,3,1,0
1,2,38.0,0,0,6.29,3,0,1
1,2,30.0,0,0,29.94,2,1,0
1,2,2.0,1,1,12.37,3,0,1
1,2,12.0,4,2,24.37,3,1,0
1,1,37.0,0,0,70.4,2,0,1
1,1,33.0,0,0,26.37,3,1,0
1,1,50.0,0,0,29.95,2,0,1
1,3,47.0,0,0,26.45,3,0,1
1,2,72.0,0,2,14.74,3,1,0
1,2,42.0,0,1,8.53,1,1,0
1,1,34.0,0,0,22.82,3,0,1
1,3,25.0,0,0,8.49,3,0,1
1,1,74.0,1,0,63.58,1,1,0
1,2,20.0,1,1,30.9,3,1,0
1,2,4.0,1,1,30.41,3,1,0
1,3,60.0,0,2,24.27,3,1,0
1,1,34.0,0,0,28.34,2,1,0
1,2,60.0,0,0,8.31,3,1,0
1,1,52.0,0,0,63.58,2,1,0
1,3,30.0,0,2,10.94,2,1,0
1,3,75.0,0,1,35.39,3,1,0
1,2,69.0,0,0,9.39,3,1,0
1,1,30.0,0,0,24.73,3,0,1
1,3,5.0,1,1,37.45,3,1,0
1,3,63.0,0,0,21.37,3,1,0
1,3,22.0,0,0,9.87,3,0,1
1,2,43.0,0,0,14.41,2,1,0
1,2,30.0,0,0,23.08,3,1,0
1,3,23.0,0,0,10.25,3,0,1
1,2,54.0,0,1,29.41,3,0,1
1,1,63.0,1,0,61.37,1,1,0
1,1,38.0,0,0,32.4,1,1,0
1,3,63.0,3,0,26.02,3,1,0
1,1,52.0,0,0,95.82,1,1,0
1,2,23.0,0,0,6.34,3,1,0
1,1,39.0,0,0,69.03,2,1,0
1,1,27.0,1,0,11.58,3,1,0
1,1,30.0,0,0,84.65,2,1,0
1,1,47.0,0,1,63.58,2,1,0
1,2,16.0,0,0,31.02,3,1,0
1,3,33.0,1,1,31.23,3,1,0
1,1,11.0,1,2,78.27,2,1,0
1,1,41.0,4,0,7.28,3,0,1
1,1,45.0,1,2,81.11,3,0,1
1,1,25.0,1,1,66.88,2,0,1
1,3,36.0,0,1,22.36,3,1,0
1,2,68.0,0,1,25.54,3,1,0
1,1,47.0,1,2,63.58,2,0,1
1,3,53.0,0,1,12.14,3,1,0
1,1,48.0,0,0,86.96,2,1,0
1,2,41.0,0,0,9.38,3,1,0
1,2,31.0,1,2,8.93,3,1,0
1,3,13.0,0,3,31.45,2,1,0
1,3,30.0,0,3,31.44,3,1,0
1,1,43.0,2,0,71.88,2,0,1
1,3,67.0,0,0,17.36,2,1,0
1,2,39.0,0,0,8.54,3,1,0
1,3,26.0,0,0,10.77,3,1,0
1,2,47.0,2,2,25.58,2,1,0
1,1,52.0,1,0,31.18,2,1,0
1,1,52.0,2,0,30.8,3,1,0
1,1,47.0,0,0,23.44,3,0,1
1,2,24.0,1,1,31.44,3,1,0
1,1,49.0,0,0,63.58,3,0,1
1,1,30.0,0,0,26.76,3,0,1
1,2,38.0,0,1,25.96,3,1,0
1,3,16.0,0,0,28.95,2,1,0
1,2,44.0,0,0,13.27,2,1,0
1,2,49.0,0,1,28.74,3,1,0
1,1,56.0,0,0,105.68,3,1,0
1,1,47.0,0,0,30.45,2,1,0
1,2,33.0,0,0,25.51,2,1,0
1,3,59.0,0,0,4.94,3,0,1
1,1,25.0,0,0,63.58,2,1,0
1,2,33.0,0,0,9.91,3,0,1
1,1,67.0,0,0,63.58,3,1,0
1,2,68.0,0,0,23.74,2,1,0
1,3,30.0,0,0,7.17,3,1,0
1,1,70.0,0,0,56.28,1,1,0
1,2,50.0,0,0,27.2,2,0,1
1,1,44.0,0,0,63.58,3,1,0
1,1,25.0,1,0,26.57,3,1,0
1,3,2.0,1,2,31.66,3,0,1
1,1,37.0,0,0,30.66,2,1,0
1,2,18.0,0,0,9.12,3,1,0
1,3,65.0,1,1,29.42,3,1,0
1,1,38.0,0,0,111.29,3,1,0
1,2,26.0,0,0,32.01,2,1,0
1,1,47.0,0,0,12.95,2,0,1
1,1,53.0,1,0,63.58,2,1,0
1,2,59.0,0,1,10.41,2,1,0
1,2,21.0,1,1,27.98,3,1,0
1,1,34.0,0,0,31.69,2,0,1
1,2,21.0,0,0,33.85,2,0,1
1,2,30.0,0,1,24.12,3,1,0
1,3,18.0,0,0,10.87,2,0,1
1,1,48.0,1,1,68.22,2,1,0
1,3,68.0,0,3,10.58,3,0,1
1,1,48.0,2,0,26.57,1,1,0
1,1,51.0,0,0,63.58,3,1,0
1,2,1.0,1,2,29.96,3,1,0
1,2,64.0,0,0,26.81,1,1,0
1,1,47.0,0,2,94.01,3,1,0
1,2,37.0,0,0,25.2,3,0,1
1,2,30.0,3,1,9.95,3,1,0
1,1,28.0,0,0,30.62,2,1,0
1,3,2.0,1,1,28.44,3,1,0
1,2,25.0,0,0,11.6,1,1,0
1,2,49.0,0,0,14.38,3,1,0
1,2,67.0,0,0,26.36,2,1,0
1,2,26.0,0,0,8.41,3,0,1
1,1,51.0,0,0,115.43,2,0,1
1,2,45.0,0,0,7.08,2,1,0
1,1,61.0,0,0,73.52,2,1,0
1,2,46.0,0,1,9.96,2,1,0
1,2,52.0,0,0,22.74,2,1,0
1,1,50.0,1,1,86.12,3,1,0
1,2,63.0,0,0,23.32,3,1,0
1,1,50.0,0,0,63.58,1,1,0
1,1,32.0,1,2,38.98,3,1,0
1,1,47.0,0,0,13.12,2,1,0
1,3,61.0,0,1,10.94,3,1,0
1,1,64.0,0,0,20.54,3,0,1
1,3,7.0,1,1,36.31,2,1,0
1,2,46.0,0,0,8.99,3,1,0
1,1,36.0,0,0,9.58,2,1,0
1,2,32.0,0,0,24.23,2,1,0
1,1,70.0,0,0,29.73,2,0,1
1,1,50.0,1,1,114.36,3,0,1
1,1,64.0,1,0,10.05,3,1,0
1,2,68.0,0,0,9.08,2,1,0
1,2,31.0,0,0,11.22,2,1,0
1,1,30.0,1,0,63.58,3,1,0
1,2,35.0,0,0,32.06,3,1,0
1,2,62.0,1,0,30.43,3,1,0
1,2,60.0,0,0,22.65,2,1,0
1,1,56.0,0,1,82.07,3,0,1
1,2,56.0,0,2,10.9,3,0,1
1,3,30.0,0,0,10.92,3,0,1
1,1,67.0,0,0,87.43,1,1,0
1,3,2.0,1,2,35.62,3,1,0
1,2,65.0,2,0,12.75,3,1,0
1,3,2.0,1,2,35.62,3,1,0
1,1,44.0,0,0,82.99,2,0,1
1,3,57.0,0,0,10.77,2,1,0
1,2,72.0,0,0,37.93,3,1,0
1,2,28.0,0,0,13.53,3,1,0
1,2,68.0,0,0,27.25,2,1,0
1,1,24.0,0,0,24.51,3,0,1
1,1,52.0,1,2,82.86,3,1,0
1,1,43.0,0,0,102.33,3,0,1
1,3,50.0,0,1,25.39,3,0,1
1,1,66.0,0,0,77.0,2,1,0
1,2,12.0,0,1,33.04,2,1,0
1,1,43.0,0,0,31.93,2,1,0
1,2,59.0,0,0,21.8,3,1,0
1,3,26.0,0,0,6.16,2,1,0
1,1,35.0,0,0,8.48,3,0,1
1,1,47.0,0,0,84.76,2,1,0
1,1,26.0,0,0,30.16,2,1,0
1,2,70.0,1,0,22.47,2,1,0
1,2,2.0,1,1,22.65,2,1,0
1,3,59.0,0,0,3.69,3,0,1
1,1,62.0,0,0,63.58,2,1,0
1,2,43.0,1,1,11.81,3,1,0
1,3,31.0,0,0,27.82,2,1,0
1,1,45.0,1,0,25.36,1,1,0
1,2,66.0,0,0,24.75,3,1,0
1,3,8.0,0,0,13.2,3,1,0
1,2,27.0,0,0,26.85,1,1,0
1,3,28.0,0,0,10.9,3,1,0
1,1,53.0,0,1,63.58,2,1,0
1,1,47.0,0,0,33.8,2,1,0
1,3,34.0,0,0,8.06,3,0,1
1,1,25.0,2,0,24.36,3,0,1
1,3,24.0,0,0,6.98,2,1,0
1,1,26.0,0,0,32.08,2,0,1
1,1,66.0,0,0,86.86,1,1,0
1,2,10.0,0,0,26.47,3,0,1
1,1,58.0,0,0,30.05,2,1,0
1,2,18.0,4,1,28.21,2,1,0
1,2,29.5,0,0,33.03,2,1,0
1,1,56.0,1,0,63.58,3,1,0
1,1,58.5,0,0,63.58,3,1,0
1,1,29.0,1,0,67.08,2,1,0
1,1,28.0,1,0,74.53,3,0,1
1,3,15.0,0,0,10.94,3,0,1
1,2,10.0,4,1,29.02,3,1,0
1,1,22.0,1,2,29.41,3,1,0
1,3,23.0,0,0,7.98,3,1,0
1,3,9.0,0,0,28.48,3,1,0
1,3,1.0,1,2,32.93,3,0,1
1,1,47.0,0,0,57.19,2,1,0
1,2,27.0,0,0,6.73,3,1,0
1,2,71.0,0,2,32.87,2,1,0
1,1,36.0,0,0,63.58,2,1,0
1,3,53.0,0,0,10.94,3,1,0
1,3,25.0,0,0,13.11,2,1,0
1,2,28.0,0,0,30.05,3,0,1
1,1,40.0,1,0,80.92,2,1,0
1,1,53.0,1,0,29.41,2,1,0
1,1,60.0,2,3,69.07,1,1,0
1,1,43.0,0,0,63.58,2,1,0
1,1,59.0,0,0,63.58,2,1,0
1,3,28.0,1,2,10.94,3,1,0
1,3,10.0,0,0,13.08,3,1,0
1,3,29.0,0,0,10.48,3,1,0
1,2,9.0,1,1,33.29,2,1,0
1,2,42.0,0,1,22.65,3,1,0
1,1,34.0,0,0,27.58,2,1,0
1,3,36.0,0,0,10.37,3,0,1
1,2,38.0,0,0,31.56,3,1,0
1,2,68.0,0,0,29.4,2,1,0
1,2,47.0,0,0,9.68,1,0,1
1,1,66.0,0,1,87.6,3,1,0
1,1,46.0,1,2,74.97,3,0,1
1,2,28.0,0,0,16.47,3,0,1
1,2,68.0,0,0,25.43,3,1,0
1,1,55.0,1,0,72.49,2,1,0
1,1,61.0,0,0,31.9,2,1,0
1,3,72.0,2,0,32.09,3,1,0
1,1,25.0,0,0,88.91,2,0,1
1,1,37.0,0,0,33.72,3,1,0
1,3,27.0,0,0,25.56,1,1,0
1,1,51.0,0,0,20.55,1,1,0
1,1,39.0,1,2,24.31,3,0,1
1,2,78.0,0,0,11.33,2,1,0
1,3,50.0,1,1,32.28,3,0,1
1,3,48.0,0,1,25.2,3,1,0
1,1,47.0,0,0,83.44,2,0,1
1,1,56.0,0,0,63.58,2,0,1
1,1,36.0,0,0,7.49,1,1,0
1,3,63.0,0,0,10.94,3,1,0
1,2,54.0,0,0,31.35,3,0,1
1,3,59.0,0,0,10.26,3,0,1
1,1,47.0,0,0,63.58,2,1,0
1,2,38.0,0,0,32.51,3,1,0
1,1,53.0,1,2,63.58,3,0,1
1,1,31.0,0,0,63.58,3,1,0
1,2,38.0,0,0,10.81,2,1,0
1,2,30.0,0,0,6.54,3,1,0
1,1,33.0,0,0,79.82,1,0,1
1,3,50.0,4,0,27.87,3,0,1
1,2,33.0,0,0,14.34,2,0,1
1,3,62.0,0,0,10.93,3,1,0
1,1,62.0,0,0,87.69,2,1,0
1,3,56.0,0,0,8.03,1,1,0
1,1,44.0,0,0,30.3,2,1,0
1,2,23.0,0,0,26.46,3,0,1
1,1,52.0,0,0,63.58,2,0,1
1,1,46.0,0,0,81.48,3,1,0
1,3,41.0,0,0,9.89,3,1,0
1,3,73.0,0,1,11.13,3,0,1
1,1,33.0,1,1,62.65,3,1,0
1,1,23.0,0,0,63.58,3,1,0
1,2,56.0,0,0,27.28,3,1,0
1,1,49.0,1,2,69.92,2,0,1
1,1,64.0,0,2,35.8,3,1,0
1,2,64.0,0,0,10.52,2,1,0
1,2,71.0,0,0,8.85,3,1,0
1,2,58.0,0,0,26.82,3,1,0
1,1,43.0,0,0,63.58,2,1,0
1,1,33.0,0,0,63.58,2,1,0
1,3,58.0,0,0,7.87,3,0,1
1,1,51.0,1,2,74.45,3,0,1
1,2,51.0,1,1,29.59,2,0,1
1,1,25.0,0,0,63.58,3,1,0
1,1,52.0,1,1,63.58,3,1,0
1,1,58.0,1,2,63.58,3,1,0
1,1,58.0,0,0,106.64,1,1,0
1,2,50.0,0,0,16.16,3,0,1
1,2,9.0,0,1,10.08,3,1,0
1,2,21.0,1,1,31.39,3,1,0
1,1,20.0,0,2,63.58,3,0,1
1,3,48.0,0,0,24.49,3,1,0
1,3,30.0,0,0,9.88,3,1,0
1,2,54.0,0,0,29.12,3,1,0
1,1,71.0,0,0,88.26,1,1,0
1,1,42.0,1,0,63.58,2,0,1
1,1,21.0,3,2,63.58,3,0,1
1,3,6.0,1,1,30.31,3,0,1
1,2,28.0,0,0,6.12,2,0,1
1,2,9.0,1,1,32.7,3,1,0
1,2,67.0,0,0,12.1,3,1,0
1,3,70.0,0,0,29.83,3,1,0
1,2,54.0,1,0,30.81,3,1,0
1,1,59.0,0,0,27.82,1,0,1
1,3,28.0,0,0,7.2,3,1,0
1,1,51.0,0,0,63.58,2,1,0
1,3,80.0,3,0,25.34,3,1,0
1,2,56.0,0,0,28.9,2,1,0
1,2,8.0,0,0,23.9,2,1,0
1,1,46.0,3,0,113.83,1,0,1
1,2,20.0,0,0,7.82,3,0,1
1,2,35.0,0,1,8.95,3,1,0
1,2,26.0,0,0,35.97,3,1,0
1,3,50.0,0,0,5.43,3,0,1
1,1,59.0,0,0,63.58,2,0,1
1,2,26.0,0,0,33.39,2,1,0
1,3,16.0,1,0,7.34,3,0,1
1,2,22.0,0,0,22.65,3,1,0
1,1,36.0,0,0,63.58,2,1,0
1,1,53.0,0,0,100.46,2,1,0
1,1,45.0,1,2,63.58,2,0,1
1,1,36.0,0,0,85.15,2,1,0
1,1,45.0,1,0,70.14,2,0,1
1,3,30.0,1,2,10.94,3,1,0
1,2,48.0,0,0,30.22,3,1,0
1,1,22.0,0,0,63.58,2,1,0
1,1,47.0,0,0,63.58,2,1,0
1,2,64.0,0,0,14.14,3,1,0
1,3,40.0,0,0,14.32,2,1,0
1,2,72.0,0,0,11.12,2,1,0
1,1,57.0,0,0,84.08,2,1,0
1,3,49.0,1,1,26.68,3,0,1
1,2,36.0,2,1,22.65,1,1,0
1,2,53.0,1,1,33.43,3,1,0
1,1,39.0,1,0,63.58,2,1,0
1,2,25.0,0,0,9.59,3,0,1
1,1,35.0,0,0,63.58,2,1,0
1,3,52.0,0,0,6.11,3,0,1
1,3,3.0,1,2,30.44,3,1,0
1,1,60.0,0,0,92.8,2,1,0
1,1,47.0,0,0,63.58,2,1,0
1,3,26.0,0,0,9.97,3,1,0
1,1,72.0,0,0,59.74,1,1,0
1,1,39.0,0,0,24.35,2,0,1
1,2,34.0,0,0,25.35,3,0,1
1,2,51.0,0,1,28.82,3,1,0
1,1,70.0,0,0,80.33,2,1,0
1,1,43.0,1,2,63.58,2,0,1
1,3,2.0,1,1,25.66,3,1,0
1,1,30.0,0,0,29.42,2,1,0
1,2,38.0,0,1,30.11,2,1,0
1,2,39.0,0,0,11.23,1,1,0
1,3,59.0,0,0,9.01,3,1,0
1,2,5.0,1,1,30.2,2,1,0
1,1,40.0,0,0,10.4,2,1,0
1,2,43.0,0,0,27.02,3,0,1
1,2,56.0,2,0,13.51,3,1,0
1,2,44.0,0,0,11.44,2,1,0
1,2,65.0,0,1,39.58,3,1,0
1,1,21.0,0,0,63.58,3,0,1
1,2,18.0,3,0,32.51,2,1,0
1,3,50.0,0,0,9.44,3,0,1
1,1,58.0,0,0,71.87,2,0,1
1,1,44.0,0,0,25.97,2,1,0
1,3,64.0,0,1,24.45,3,1,0
1,3,57.0,0,1,27.43,3,1,0
1,2,27.0,0,1,11.95,3,1,0
1,1,37.0,0,0,30.03,2,1,0
1,2,2.0,1,1,27.39,3,1,0
1,2,25.0,0,1,10.46,3,0,1
1,2,56.0,0,1,31.54,2,1,0
1,1,46.0,0,0,32.77,2,0,1
1,3,30.0,0,0,6.64,3,0,1
1,2,30.0,0,0,22.65,1,1,0
1,1,56.0,0,0,63.58,3,1,0
1,2,17.0,1,1,32.23,3,1,0
1,1,47.0,2,2,115.62,3,0,1
1,1,31.0,0,0,63.58,2,0,1
1,1,18.0,0,0,79.58,2,1,0
1,1,62.0,0,0,114.01,2,1,0
1,1,47.0,1,0,29.07,3,1,0
1,2,18.0,0,0,12.94,3,0,1
1,2,56.0,1,0,31.37,3,1,0
1,3,52.0,0,0,22.86,1,1,0
1,2,24.0,0,0,10.5,3,0,1
1,3,25.0,0,0,7.08,3,0,1
1,2,43.0,0,0,12.55,2,1,0
1,3,29.0,0,0,33.22,2,1,0
1,1,67.0,0,0,20.59,1,1,0
1,2,37.0,0,0,11.46,2,1,0
1,3,12.0,0,1,27.52,3,1,0
1,2,25.0,4,0,11.22,1,0,1
1,3,47.0,0,0,15.16,2,1,0
1,1,42.0,1,0,27.4,3,0,1
1,1,43.0,1,0,63.58,2,1,0
1,1,50.0,3,2,32.06,2,1,0
1,1,55.0,0,0,28.98,2,1,0
1,1,52.0,1,0,26.12,3,0,1
1,2,12.0,0,0,22.16,3,0,1
1,1,52.0,0,0,106.64,2,0,1
1,3,67.0,0,0,8.53,2,1,0
1,3,33.0,0,0,13.83,2,1,0
1,1,62.0,0,0,63.58,1,0,1
1,3,47.0,1,1,11.07,3,0,1
1,2,39.0,1,2,28.19,3,1,0
1,2,67.0,0,0,9.94,3,1,0
1,3,59.0,0,0,4.94,3,1,0
1,1,42.0,1,0,63.58,2,1,0
1,2,36.0,0,0,27.2,3,1,0
1,3,24.0,0,0,12.34,3,1,0
1,3,0.42,2,1,33.17,3,0,1
1,3,68.0,0,0,21.32,2,1,0
1,1,64.0,0,0,30.78,2,1,0
1,1,46.0,0,0,29.46,3,1,0
1,1,47.0,0,0,83.44,2,0,1
1,1,49.0,0,0,96.97,2,1,0
1,1,47.0,1,0,63.58,2,1,0
1,1,47.0,0,0,63.58,2,0,1
1,1,39.0,0,0,84.9,2,0,1
1,1,36.0,1,2,85.77,2,0,1
1,1,48.0,0,0,63.58,2,1,0
1,2,6.0,1,1,24.29,3,1,0
1,2,53.0,0,0,23.44,3,0,1
1,3,35.0,0,0,6.86,3,1,0
1,2,21.0,0,0,23.9,3,0,1
1,3,21.0,0,0,8.01,3,0,1
1,2,63.0,0,0,8.9,3,1,0
1,3,38.0,0,0,24.74,1,1,0
1,2,72.0,0,0,29.56,2,1,0
1,2,69.0,1,1,32.34,3,1,0
1,1,46.0,0,0,37.62,2,1,0
1,2,55.0,0,0,30.71,2,1,0
1,1,61.0,1,0,63.58,2,1,0
1,1,64.0,0,0,30.98,2,1,0
1,2,52.0,0,1,29.29,3,1,0
1,2,46.0,0,0,31.49,2,1,0
1,2,13.0,1,1,15.59,3,1,0
1,1,65.0,1,0,27.86,1,1,0
1,3,74.0,0,0,10.79,2,1,0
1,2,73.0,0,0,11.65,3,1,0
1,2,28.0,0,0,3.84,3,1,0
1,3,28.0,0,1,9.94,3,1,0
1,2,38.0,0,0,12.63,3,0,1
1,1,40.0,2,0,26.47,2,1,0
1,2,44.0,0,1,28.45,3,1,0
1,1,43.0,0,0,38.69,3,1,0
1,1,43.0,0,0,63.58,2,1,0
1,2,39.0,0,0,33.43,3,1,0
1,2,53.0,0,0,22.65,2,1,0
1,1,62.0,0,0,19.8,3,0,1
1,1,43.0,0,0,33.61,2,1,0
1,2,57.0,0,0,12.47,2,1,0
1,3,22.0,0,0,5.68,2,0,1
1,3,12.0,0,0,19.83,2,1,0
1,1,45.0,0,0,23.21,3,1,0
1,2,38.0,0,0,12.96,3,1,0
1,3,70.0,0,0,18.36,3,0,1
1,2,21.0,1,0,30.82,3,1,0
1,2,34.0,2,0,24.75,2,1,0
1,2,39.0,0,2,26.85,3,1,0
1,3,8.0,0,0,26.32,1,1,0
1,1,40.0,1,0,28.0,2,0,1
1,2,12.0,0,1,22.65,3,1,0
1,1,8.0,0,2,84.19,3,0,1
1,2,56.0,0,2,25.93,3,1,0
1,1,71.0,0,0,86.82,1,1,0
1,3,18.0,3,2,9.75,3,0,1
1,3,59.0,0,0,22.69,3,1,0
1,2,26.0,0,0,11.76,3,1,0
1,3,22.0,0,0,10.68,3,0,1
1,3,3.0,1,1,25.2,2,1,0
1,2,48.0,2,0,24.98,3,1,0
1,2,47.0,0,0,14.42,3,1,0
1,3,30.0,0,0,10.94,3,1,0
1,1,59.0,0,0,32.53,2,1,0
1,1,21.0,0,0,10.83,3,1,0
1,3,72.0,0,0,23.14,3,1,0
1,3,26.0,0,0,9.61,2,0,1
1,3,37.0,0,0,38.29,2,1,0
1,1,48.0,0,0,86.17,1,1,0
1,1,47.0,1,0,36.26,3,1,0
1,2,6.0,0,1,28.24,3,0,1
1,1,34.0,0,1,69.12,3,1,0
1,2,54.0,0,0,22.65,2,1,0
1,2,61.0,0,0,24.07,2,0,1
1,2,69.0,0,0,11.88,2,1,0
1,2,29.0,3,0,23.86,3,1,0
1,3,25.0,0,0,11.37,3,1,0
1,2,65.0,0,0,34.11,2,1,0
1,2,8.0,1,1,26.62,2,1,0
1,2,38.0,0,1,29.57,3,0,1
1,3,43.0,1,0,7.21,2,0,1
1,1,43.0,0,2,82.59,3,0,1
1,2,53.0,0,0,11.41,2,1,0
1,2,25.0,0,0,20.58,3,1,0
1,1,56.0,0,0,63.58,2,1,0
1,2,20.0,1,0,26.83,3,0,1
1,1,46.0,0,1,26.7,3,1,0
1,2,36.0,0,0,33.28,2,1,0
1,2,53.0,1,1,32.34,3,1,0
1,1,53.0,0,0,16.21,3,1,0
1,3,25.0,0,1,11.88,2,1,0
1,1,22.0,0,0,11.29,3,0,1
1,1,57.0,0,0,63.58,3,1,0
1,2,65.0,0,0,22.67,2,1,0
1,2,59.0,0,0,5.32,3,0,1
1,2,28.0,0,0,10.43,2,1,0
1,3,27.0,0,0,25.16,3,1,0
1,3,55.0,0,0,9.74,3,0,1
1,1,54.0,1,0,69.3,3,0,1
1,1,49.0,0,0,63.58,2,1,0
1,2,27.0,1,1,14.63,3,1,0
1,1,26.0,1,0,63.58,2,1,0
1,1,49.0,0,0,32.33,2,1,0
1,2,37.0,0,1,32.09,3,0,1
1,1,25.0,1,0,63.58,2,1,0
1,2,23.0,0,0,29.72,2,1,0
1,3,39.0,0,0,12.71,2,1,0
1,1,47.0,0,0,26.95,3,0,1
1,2,36.0,2,1,22.65,1,1,0
1,2,39.0,0,0,29.02,3,1,0
1,3,60.0,0,0,5.47,3,0,1
1,1,43.0,0,0,9.27,2,1,0
1,1,56.0,0,0,33.76,2,0,1
1,2,25.0,0,0,12.22,3,1,0
1,3,24.0,0,0,11.18,3,1,0
1,2,14.0,0,1,29.15,2,1,0
1,1,66.0,0,0,27.66,3,0,1
1,2,65.0,2,0,12.75,3,1,0
1,3,4.0,1,1,30.76,3,0,1
1,1,50.0,1,0,32.39,2,1,0
1,2,62.0,0,0,29.6,3,0,1
1,2,40.0,0,0,10.33,3,1,0
1,1,61.0,1,0,10.56,3,1,0
1,1,43.0,0,0,98.0,2,1,0
1,1,51.0,0,1,63.58,2,1,0
1,3,11.0,0,1,11.8,3,1,0
1,1,56.0,0,0,70.51,2,1,0
1,2,7.0,1,2,30.6,2,1,0
1,1,53.0,0,0,59.01,2,0,1
1,3,32.0,0,0,12.56,3,1,0
1,2,37.0,0,0,13.28,3,1,0
1,2,31.0,1,1,28.64,3,1,0
1,3,26.0,0,0,6.84,3,1,0
1,1,56.0,0,0,16.25,2,1,0
1,1,53.0,1,0,11.9,1,1,0
1,1,74.0,0,0,63.58,1,1,0
1,3,12.0,0,0,13.1,2,1,0
1,1,47.0,1,0,63.58,2,1,0
1,2,39.0,0,0,24.43,3,0,1
1,3,38.0,0,2,10.94,3,1,0
1,3,21.0,0,0,6.78,3,1,0
1,1,59.0,0,0,31.45,2,1,0
1,2,7.0,1,2,22.65,2,1,0
1,1,62.0,0,0,63.58,2,1,0
1,2,32.0,0,0,30.81,2,1,0
1,3,28.0,0,0,8.53,3,1,0
1,1,55.0,2,0,63.58,3,0,1
1,1,49.0,1,0,28.12,3,0,1
1,1,30.0,0,0,34.68,2,1,0
1,2,62.0,0,1,32.73,3,1,0
1,2,58.0,0,0,8.41,3,1,0
1,1,35.0,0,0,91.55,2,1,0
1,3,26.0,0,0,6.17,3,0,1
1,2,22.0,1,0,6.58,2,1,0
1,2,62.0,0,1,28.51,2,1,0
1,1,47.0,0,0,63.58,2,1,0
1,3,60.0,1,2,29.86,3,1,0
1,1,44.0,0,0,107.07,2,1,0
1,2,4.0,1,2,22.65,2,1,0
1,3,30.0,0,1,12.97,2,1,0
1,1,55.0,1,2,46.94,1,1,0
1,3,43.0,0,0,10.14,3,1,0
1,1,35.0,2,2,11.94,3,0,1
1,2,68.0,0,0,23.39,2,1,0
1,3,25.0,0,0,7.68,3,0,1
1,3,22.0,0,0,4.27,3,1,0
1,3,25.0,0,0,4.03,3,0,1
1,1,37.0,0,0,63.58,2,1,0
1,3,32.0,0,2,11.59,3,1,0
1,1,45.0,0,0,38.45,2,1,0
1,1,22.0,2,0,63.58,2,1,0
1,3,28.0,0,0,33.79,3,1,0
1,1,56.0,0,0,70.43,3,0,1
1,1,57.0,0,2,37.35,2,0,1
1,1,28.0,0,0,112.88,1,1,0
1,2,38.0,0,0,28.15,3,0,1
1,1,41.0,0,0,30.3,2,0,1
1,1,32.0,2,0,35.1,3,0,1
1,1,55.0,0,0,32.95,3,1,0
1,1,44.0,0,0,35.28,2,0,1
1,1,37.0,0,0,63.58,2,1,0
1,2,23.0,0,0,11.98,3,1,0
1,2,51.0,0,0,25.27,3,0,1
1,2,25.0,0,1,7.02,3,1,0
1,2,23.0,0,0,14.4,3,1,0
1,2,47.0,0,0,19.51,3,0,1
