PassengerId,Survived,Pclass,Age,Fare,female,male,C,Q,S,Family
51270,1,2,27.0,5.51,1,0,0,0,1,0
51271,0,2,32.0,7.34,0,1,0,0,1,0
51272,0,2,40.0,26.36,0,1,0,0,1,0
51273,1,3,18.0,9.08,1,0,0,0,1,0
51274,0,1,32.0,30.42,0,1,0,0,1,1
51275,1,2,57.0,25.64,1,0,0,0,1,0
51276,0,3,31.0,24.28,0,1,0,0,1,0
51277,0,3,29.0,10.41,0,1,0,0,1,0
51278,1,3,12.0,23.15,0,1,0,0,1,1
51279,1,2,3.0,25.23,1,0,0,0,1,2
51280,1,2,56.0,29.36,1,0,0,0,1,0
51281,1,1,43.0,80.6,0,1,1,0,0,1
51282,0,2,31.0,26.86,0,1,0,0,1,0
51283,0,2,62.0,20.41,0,1,0,0,1,1
51284,0,1,18.0,70.13,0,1,0,0,1,2
51285,0,3,32.0,9.41,0,1,0,0,1,0
51286,1,2,7.0,7.96,1,0,0,0,1,0
51287,0,2,23.0,10.82,1,0,0,0,1,0
51288,0,2,36.0,27.7,1,0,1,0,0,0
51289,1,2,53.0,11.46,1,0,1,0,0,0
51290,0,3,55.0,24.54,0,1,0,0,1,2
51291,0,1,57.0,231.84,0,1,0,0,1,0
51292,0,3,43.0,12.37,0,1,0,0,1,2
51293,0,3,34.0,26.43,0,1,0,0,1,0
51294,1,1,51.0,103.98,1,0,1,0,0,0
51295,0,1,37.0,29.5,0,1,1,0,0,0
51296,0,3,30.0,6.29,0,1,0,0,1,0
51297,1,2,38.0,12.16,1,0,1,0,0,0
51298,0,2,26.0,6.11,1,0,0,0,1,0
51299,0,3,58.0,9.12,0,1,0,0,1,0
51300,1,2,61.0,35.82,1,0,1,0,0,1
51301,0,3,25.0,14.52,1,0,0,0,1,0
51302,0,3,34.0,7.95,0,1,0,0,1,0
51303,0,2,27.0,10.29,0,1,0,0,1,0
51304,1,1,35.0,91.73,0,1,0,0,1,3
51305,0,1,62.0,9.43,0,1,0,0,1,0
51306,1,2,49.0,17.33,1,0,0,0,1,1
51307,0,3,61.0,22.63,1,0,0,0,1,2
51308,0,3,56.0,5.87,0,1,0,0,1,3
51310,0,2,28.0,27.52,0,1,0,0,1,0
51311,0,3,62.0,5.4,1,0,0,0,1,0
51312,0,1,52.0,10.41,0,1,1,0,0,0
51313,0,3,24.0,11.02,0,1,0,0,1,2
51314,0,3,23.0,10.35,0,1,0,0,1,0
51315,1,1,42.0,131.96,1,0,1,0,0,0
51316,0,3,24.0,7.11,0,1,0,0,1,0
51317,1,1,61.0,18.44,1,0,0,1,0,0
51318,0,2,48.0,12.48,0,1,0,0,1,0
51319,0,2,48.0,8.93,0,1,0,0,1,1
51320,0,1,58.0,11.76,0,1,0,0,1,0
51322,0,3,61.0,27.42,0,1,0,0,1,0
51323,1,2,9.0,8.57,1,0,0,0,1,0
51324,0,2,52.0,19.01,0,1,0,0,1,5
51325,0,2,56.0,31.33,0,1,0,0,1,0
51326,0,3,4.0,78.36,0,1,0,0,1,2
51327,0,3,27.0,7.28,1,0,0,0,1,0
51328,0,3,61.0,10.21,0,1,0,0,1,0
51329,0,3,50.0,6.96,0,1,0,0,1,0
51330,0,3,28.0,4.56,0,1,0,0,1,0
51331,0,3,32.0,7.82,0,1,0,0,1,0
51332,0,3,9.0,57.4,0,1,1,0,0,0
51333,0,2,42.0,11.34,0,1,0,0,1,2
51334,0,3,22.0,13.0,0,1,0,0,1,3
51335,0,3,2.0,88.96,0,1,0,0,1,3
51336,1,1,47.0,80.76,1,0,0,0,1,1
51337,0,3,46.0,12.41,1,0,0,0,1,4
51338,0,3,48.0,25.36,0,1,0,0,1,0
51339,1,2,70.0,13.4,1,0,0,0,1,0
51340,0,3,33.0,9.14,0,1,0,0,1,0
51341,1,1,44.0,81.22,1,0,1,0,0,0
51342,1,1,52.5,30.47,1,0,1,0,0,0
51343,0,1,54.0,241.4,1,0,0,0,1,2
51344,1,2,72.0,26.13,1,0,1,0,0,0
51345,1,3,4.0,101.97,1,0,1,0,0,3
51346,1,3,9.0,23.69,1,0,1,0,0,0
51348,0,3,54.0,23.08,0,1,0,0,1,0
51349,0,3,37.0,9.26,0,1,0,0,1,0
51350,1,1,57.0,154.64,1,0,1,0,0,2
51351,1,3,47.0,16.22,1,0,0,0,1,0
51352,0,3,49.0,10.62,1,0,0,0,1,0
51353,0,3,42.0,27.3,0,1,0,0,1,0
51354,0,3,55.0,29.05,0,1,0,0,1,0
51355,0,2,22.0,8.57,0,1,0,0,1,0
51356,0,3,50.0,11.41,0,1,0,0,1,1
51357,0,3,32.0,10.68,0,1,1,0,0,0
51358,0,3,23.0,31.71,1,0,0,0,1,3
51359,0,3,30.0,25.92,0,1,0,0,1,0
51360,0,3,2.0,27.14,1,0,0,1,0,2
51361,0,3,44.0,64.25,0,1,0,0,1,0
51362,0,3,67.0,20.43,0,1,0,0,1,0
51363,1,2,50.0,28.17,0,1,0,0,1,0
51364,0,2,62.0,5.28,0,1,1,0,0,0
51365,1,1,28.0,26.42,0,1,0,0,1,0
51366,1,2,7.0,32.17,1,0,0,0,1,3
51367,0,1,45.0,69.17,0,1,0,1,0,3
51368,1,1,3.0,249.06,1,0,0,1,0,0
51369,0,1,36.0,30.31,0,1,0,0,1,1
51370,1,1,51.0,29.02,0,1,0,0,1,0
51371,0,3,48.0,63.31,0,1,0,0,1,1
51372,0,1,47.0,32.37,0,1,0,0,1,4
51373,0,3,3.0,22.76,0,1,0,0,1,4
51374,1,2,58.0,27.13,1,0,1,0,0,0
51375,0,2,46.0,26.03,1,0,0,0,1,1
51376,0,3,30.0,27.39,0,1,0,0,1,0
51377,0,1,47.0,72.73,1,0,0,0,1,2
51378,0,2,11.0,9.95,0,1,0,0,1,0
51379,1,3,14.0,22.48,0,1,0,0,1,0
51380,0,1,62.0,28.28,0,1,0,0,1,2
51381,1,3,7.0,26.68,1,0,0,0,1,2
51382,0,2,42.0,15.4,1,0,0,0,1,0
51383,0,2,24.0,10.67,0,1,0,0,1,4
51384,1,1,72.0,153.94,1,0,0,1,0,0
51385,0,1,62.0,23.78,0,1,0,1,0,0
51386,0,3,34.0,9.62,0,1,0,0,1,1
51387,0,2,63.0,82.26,0,1,0,0,1,4
51388,0,3,22.0,9.52,0,1,0,0,1,0
51389,1,2,68.0,7.98,1,0,0,0,1,0
51391,1,2,60.0,11.0,1,0,1,0,0,3
51392,0,3,34.0,9.02,0,1,0,0,1,2
51393,0,3,28.0,8.84,0,1,0,0,1,0
51394,0,3,37.0,21.53,0,1,0,0,1,0
51395,0,3,21.0,7.19,1,0,0,0,1,0
51396,0,3,63.0,7.42,1,0,0,0,1,0
51397,1,1,54.0,147.02,1,0,0,0,1,1
51398,1,2,58.0,14.1,1,0,0,0,1,0
51399,0,3,24.0,9.96,0,1,0,0,1,0
51400,1,1,39.0,8.87,1,0,0,1,0,4
51401,1,3,57.0,8.98,0,1,0,0,1,3
51402,0,2,23.0,27.91,0,1,0,0,1,1
51404,0,2,41.0,4.39,1,0,0,0,1,0
51405,0,3,43.0,6.32,0,1,0,0,1,0
51406,0,3,24.0,7.33,0,1,0,0,1,0
51407,1,1,49.0,112.13,0,1,0,0,1,3
51408,0,2,57.0,9.06,0,1,0,0,1,0
51409,1,1,21.0,30.84,1,0,0,0,1,0
51410,1,3,54.0,6.16,1,0,0,0,1,0
51411,1,1,22.0,61.73,1,0,0,0,1,1
51412,0,3,27.0,61.42,0,1,0,0,1,1
51413,1,2,11.0,31.34,1,0,1,0,0,0
51414,0,3,2.0,12.63,0,1,0,0,1,1
51416,0,3,42.0,12.94,0,1,0,0,1,0
51417,0,2,34.0,10.82,0,1,0,0,1,0
51418,0,2,48.0,32.49,0,1,0,0,1,2
51419,0,3,7.0,32.06,0,1,0,0,1,1
51420,0,2,10.0,28.17,0,1,0,0,1,0
51421,0,3,24.0,7.04,0,1,0,0,1,0
51422,0,3,34.0,26.73,0,1,0,0,1,0
51423,0,3,39.0,8.35,1,0,0,0,1,0
51424,1,2,56.0,22.73,1,0,0,0,1,1
51425,0,2,49.0,29.63,0,1,1,0,0,1
51426,1,1,37.0,79.84,0,1,0,0,1,3
51427,0,3,64.0,5.68,0,1,0,0,1,0
51428,0,3,27.0,10.51,1,0,1,0,0,0
51429,1,1,30.0,230.13,1,0,0,0,1,2
51430,1,1,48.0,218.59,0,1,1,0,0,3
51431,0,3,65.0,20.34,0,1,0,1,0,0
51432,0,3,14.0,8.99,0,1,0,0,1,0
51433,1,3,56.0,11.24,1,0,1,0,0,0
51434,0,2,27.0,22.63,0,1,1,0,0,1
51435,0,3,38.0,8.81,0,1,0,0,1,0
51436,1,3,24.0,27.31,1,0,1,0,0,0
51437,1,1,23.0,22.87,1,0,1,0,0,0
51438,0,3,62.0,7.86,1,0,0,0,1,0
51439,0,1,42.0,73.0,0,1,0,0,1,0
51440,1,1,44.0,30.76,1,0,0,0,1,1
51441,1,2,80.0,29.83,1,0,1,0,0,0
51442,0,3,3.0,34.34,1,0,0,0,1,3
51443,0,3,37.0,8.69,0,1,0,0,1,0
51444,1,2,64.0,9.2,1,0,0,0,1,0
51445,0,1,57.0,29.63,0,1,0,0,1,0
51446,0,1,3.0,66.66,0,1,1,0,0,3
51447,0,3,38.0,11.32,0,1,0,0,1,0
51448,0,1,52.0,83.36,0,1,0,0,1,0
51449,0,3,36.0,14.74,0,1,0,0,1,0
51450,0,3,47.0,9.6,0,1,0,0,1,0
51451,0,3,60.0,4.99,0,1,1,0,0,0
51452,0,3,55.0,7.07,0,1,0,0,1,0
51453,1,2,65.0,38.8,1,0,1,0,0,0
51454,1,3,20.0,14.53,1,0,0,0,1,0
51455,0,1,47.0,10.34,0,1,0,0,1,0
51456,0,3,67.0,27.77,1,0,0,0,1,3
51457,0,1,62.0,32.3,1,0,0,0,1,3
51458,0,2,21.0,24.92,0,1,0,0,1,0
51459,0,3,29.0,8.07,0,1,0,0,1,0
51460,0,3,35.0,107.87,0,1,1,0,0,0
51461,0,1,58.0,38.09,0,1,1,0,0,4
51462,0,3,60.0,24.32,0,1,0,0,1,0
51463,0,1,39.0,29.47,0,1,0,0,1,0
51464,1,1,66.0,36.95,1,0,1,0,0,0
51465,0,2,50.0,8.6,0,1,0,0,1,0
51466,0,3,34.0,31.94,1,0,0,0,1,3
51467,0,1,40.0,88.74,0,1,1,0,0,1
51468,1,2,7.0,11.52,1,0,0,0,1,0
51469,1,1,43.0,13.45,1,0,0,0,1,0
51470,1,1,42.0,35.35,1,0,1,0,0,2
51471,0,3,37.0,5.97,0,1,0,0,1,0
51472,1,3,5.0,29.61,0,1,0,0,1,3
51473,1,3,53.0,12.34,0,1,0,0,1,0
51474,0,3,32.0,25.25,1,0,0,0,1,0
51475,0,3,59.0,8.43,1,0,0,0,1,0
51476,0,3,24.0,10.56,0,1,0,0,1,0
51477,0,3,33.0,9.0,0,1,0,0,1,0
51478,1,3,25.0,5.98,0,1,0,0,1,0
51479,1,2,33.0,22.77,0,1,0,0,1,0
51480,0,2,38.0,6.17,0,1,0,0,1,0
51481,1,1,49.0,74.64,1,0,1,0,0,0
51483,0,2,32.0,8.65,0,1,0,0,1,0
51484,1,1,49.0,31.7,0,1,1,0,0,0
51485,1,1,60.0,26.42,1,0,1,0,0,0
51486,0,3,30.0,10.84,0,1,0,0,1,0
51487,1,2,29.0,28.66,1,0,1,0,0,0
51488,1,2,23.0,11.21,0,1,0,0,1,0
51489,0,3,22.0,7.7,0,1,0,0,1,1
51490,0,3,0.58,20.36,0,1,0,0,1,3
51491,1,1,26.0,6.78,1,0,0,1,0,0
51492,0,3,52.0,7.19,0,1,0,0,1,0
51493,1,3,22.0,3.91,0,1,0,0,1,0
51494,1,3,37.0,6.35,0,1,0,0,1,0
51495,1,2,5.0,27.31,1,0,0,0,1,5
51496,0,3,51.0,83.11,1,0,1,0,0,3
51497,0,2,29.0,9.14,0,1,0,0,1,0
51498,0,1,33.0,73.13,0,1,0,0,1,2
51499,0,3,3.0,27.66,1,0,0,0,1,3
51500,0,3,47.0,7.23,0,1,0,0,1,0
51501,0,1,38.0,227.04,1,0,1,0,0,2
51502,0,2,8.0,12.61,1,0,1,0,0,1
51503,1,2,51.0,11.13,1,0,0,0,1,0
51504,1,3,33.0,13.13,1,0,0,0,1,0
51505,0,3,44.0,16.97,0,1,0,0,1,1
51506,0,3,30.0,23.82,0,1,0,0,1,0
51507,0,2,65.0,31.43,0,1,0,0,1,0
51508,0,2,59.0,6.47,1,0,1,0,0,0
51509,0,2,58.0,8.76,0,1,0,0,1,0
51510,0,3,58.0,9.58,0,1,0,0,1,0
51511,0,1,38.0,35.98,0,1,0,0,1,3
51512,0,2,67.0,23.47,0,1,0,0,1,2
51513,0,3,26.0,11.19,0,1,0,0,1,4
51514,0,3,27.0,7.52,0,1,0,0,1,0
51515,0,3,48.0,30.7,0,1,0,1,0,2
51516,0,2,56.0,11.09,0,1,0,0,1,0
51517,1,1,24.0,25.64,0,1,0,1,0,1
51518,0,1,49.0,22.57,0,1,0,0,1,2
51519,1,3,22.0,7.66,0,1,0,0,1,0
51520,0,2,34.0,8.94,0,1,0,0,1,0
51521,1,3,4.0,34.29,1,0,0,0,1,3
51522,0,3,30.0,9.17,0,1,0,0,1,1
51523,0,3,25.0,7.95,0,1,0,0,1,0
51524,1,3,21.0,10.17,0,1,0,0,1,2
51525,0,2,7.0,35.22,1,0,0,0,1,2
51526,0,3,51.0,70.53,0,1,0,0,1,1
51527,1,1,35.0,11.41,1,0,1,0,0,1
51528,1,2,24.0,21.11,0,1,0,0,1,0
51529,1,2,38.0,26.22,0,1,0,0,1,0
51530,0,2,23.0,7.04,0,1,0,0,1,0
51531,0,3,21.0,10.85,1,0,0,0,1,0
51532,1,3,33.0,9.54,0,1,0,0,1,0
51533,0,3,3.0,25.64,1,0,0,0,1,3
51534,0,3,25.0,8.41,0,1,0,0,1,2
51535,0,2,24.0,5.48,0,1,0,0,1,0
51536,1,1,28.0,66.97,0,1,0,0,1,0
51537,0,2,42.0,9.35,1,0,0,0,1,0
51538,1,1,45.0,112.65,0,1,1,0,0,0
51539,1,3,41.0,12.53,1,0,1,0,0,0
51540,0,2,47.0,6.12,0,1,0,0,1,0
51541,0,3,17.0,10.74,0,1,0,0,1,0
51542,0,3,39.0,23.86,0,1,0,0,1,0
51543,0,3,60.0,72.02,0,1,0,0,1,0
51544,1,2,38.0,8.03,1,0,1,0,0,0
51546,0,3,26.0,6.38,0,1,0,0,1,0
51547,1,1,34.0,27.25,1,0,1,0,0,0
51548,0,1,58.0,65.92,0,1,0,0,1,1
51549,0,3,36.0,24.65,0,1,0,0,1,1
51550,0,3,24.0,9.33,0,1,0,0,1,2
51551,1,2,57.0,20.57,1,0,1,0,0,0
51552,0,3,12.0,9.29,0,1,0,0,1,1
51553,1,1,40.0,66.61,0,1,0,0,1,0
51554,1,2,62.0,24.86,1,0,0,0,1,2
51555,1,2,10.0,30.78,1,0,1,0,0,4
51556,0,3,26.0,25.58,0,1,0,0,1,1
51557,0,1,25.0,12.21,0,1,0,0,1,2
51558,0,3,27.0,6.65,0,1,0,0,1,0
51559,1,2,34.0,13.9,1,0,1,0,0,0
51560,0,3,34.0,7.87,0,1,0,0,1,0
51561,1,1,34.0,90.36,1,0,1,0,0,0
51562,1,1,64.0,134.04,1,0,1,0,0,0
51563,0,3,66.0,27.88,1,0,0,0,1,0
51564,0,2,26.0,20.56,1,0,0,0,1,0
51565,0,1,50.0,134.08,1,0,1,0,0,0
51566,1,1,24.0,32.54,1,0,0,0,1,1
51567,1,1,66.0,25.53,0,1,0,1,0,0
51568,1,1,19.0,31.16,1,0,0,0,1,3
51569,1,1,48.0,143.97,1,0,1,0,0,0
51570,1,1,32.0,198.18,1,0,1,0,0,0
51571,1,3,27.0,21.47,0,1,0,0,1,0
51572,1,1,67.0,14.44,1,0,1,0,0,0
51573,0,2,47.0,7.27,0,1,0,0,1,0
51574,1,1,36.0,209.77,1,0,1,0,0,3
51575,0,3,5.0,77.62,1,0,0,0,1,3
51576,1,1,59.0,63.52,1,0,0,0,1,2
51577,0,2,32.0,32.54,0,1,0,0,1,2
51578,0,3,65.0,11.14,0,1,0,0,1,0
51579,0,3,30.0,9.88,1,0,0,0,1,0
51580,1,3,69.0,27.48,1,0,0,0,1,3
51581,1,1,51.0,28.2,1,0,0,0,1,1
51582,0,3,30.0,8.67,1,0,0,0,1,0
51583,1,2,48.0,27.86,1,0,0,0,1,2
51584,0,1,7.0,95.07,1,0,0,0,1,4
51585,0,2,34.0,19.11,0,1,0,0,1,0
51586,0,2,23.0,11.21,1,0,0,0,1,0
51587,1,2,38.0,8.63,0,1,1,0,0,0
51588,0,3,9.0,78.93,0,1,0,0,1,3
51589,0,3,5.0,13.56,1,0,0,0,1,2
51590,0,2,55.0,5.75,1,0,0,0,1,0
51591,1,1,64.0,192.23,0,1,0,0,1,0
51592,0,3,67.0,28.52,1,0,0,0,1,5
51593,1,2,55.0,17.19,0,1,1,0,0,0
51594,1,3,57.0,15.4,1,0,0,0,1,1
51595,0,3,55.0,7.83,0,1,0,0,1,1
51596,1,1,38.0,150.84,1,0,1,0,0,0
51597,1,1,70.0,34.23,1,0,1,0,0,0
51598,0,3,26.0,6.96,0,1,0,0,1,0
51599,0,3,18.0,5.31,0,1,0,0,1,0
51600,1,1,7.0,31.9,1,0,0,1,0,1
51601,0,1,40.0,112.06,0,1,1,0,0,3
51602,0,3,42.0,13.41,0,1,0,0,1,1
51603,1,3,7.0,24.6,1,0,0,0,1,3
51604,0,3,30.0,10.0,0,1,0,0,1,0
51605,1,2,43.0,6.6,0,1,1,0,0,0
51606,0,3,42.0,28.24,1,0,0,0,1,2
51607,0,1,53.0,85.03,1,0,1,0,0,3
51608,0,3,40.0,9.83,0,1,0,0,1,0
51609,0,1,68.0,21.47,0,1,0,0,1,0
51610,1,3,56.0,23.12,1,0,0,0,1,0
51611,0,2,54.0,5.47,0,1,0,0,1,0
51612,0,1,39.0,197.12,0,1,1,0,0,0
51613,0,2,54.0,26.24,0,1,0,0,1,0
51614,1,3,21.0,6.37,0,1,0,0,1,0
51615,0,2,70.0,29.07,1,0,1,0,0,1
51616,0,3,54.0,12.09,0,1,0,0,1,0
51617,0,1,52.0,84.68,0,1,0,0,1,2
51618,0,3,2.0,32.32,0,1,1,0,0,2
51619,1,1,42.0,226.38,1,0,0,0,1,1
51620,0,2,73.0,64.81,0,1,0,0,1,0
51621,1,2,29.0,26.32,1,0,0,0,1,0
51622,1,1,50.0,210.92,1,0,0,0,1,0
51623,1,1,42.0,32.12,1,0,1,0,0,0
51625,0,2,56.0,103.85,0,1,0,0,1,2
51626,1,2,57.0,29.96,1,0,1,0,0,0
51627,0,3,20.0,8.94,0,1,0,0,1,0
51628,1,3,26.0,7.64,1,0,0,0,1,0
51629,0,3,25.0,8.87,0,1,0,0,1,0
51630,1,1,58.0,32.33,1,0,1,0,0,1
51631,0,3,32.0,13.96,0,1,0,0,1,0
51632,1,1,35.0,251.04,1,0,1,0,0,3
51633,0,3,24.0,12.76,0,1,0,0,1,0
51634,0,3,36.0,7.61,0,1,0,0,1,0
51635,0,3,43.0,11.86,0,1,0,0,1,0
51636,0,1,75.0,11.56,1,0,0,1,0,0
51637,1,1,56.0,82.07,0,1,0,0,1,1
51638,1,1,66.0,52.53,0,1,0,0,1,0
51639,1,3,4.5,28.56,1,0,0,0,1,0
51640,0,1,6.0,26.5,1,0,1,0,0,3
51641,0,3,60.0,8.47,0,1,0,0,1,1
51642,1,2,64.0,28.47,1,0,1,0,0,0
51643,0,2,63.0,13.36,0,1,0,0,1,0
51644,0,2,62.0,26.62,0,1,0,0,1,2
51645,0,2,31.0,9.51,0,1,0,0,1,0
51646,1,3,69.0,38.31,1,0,0,0,1,0
51647,1,2,22.0,27.0,1,0,0,0,1,0
51648,1,1,70.0,32.24,1,0,1,0,0,0
51649,0,1,42.0,218.34,0,1,0,0,1,0
51650,1,1,28.0,12.25,0,1,0,0,1,2
51651,1,2,75.0,12.8,1,0,1,0,0,0
51652,0,3,23.0,10.42,0,1,0,0,1,0
51653,0,1,47.0,27.62,1,0,0,1,0,3
51654,1,3,10.0,7.65,1,0,0,0,1,0
51655,0,2,51.0,7.32,0,1,0,0,1,0
51656,0,2,29.0,33.12,0,1,0,0,1,1
51657,0,3,44.0,7.06,0,1,0,0,1,0
51658,0,3,0.75,30.29,1,0,1,0,0,3
51659,0,1,62.0,72.05,0,1,1,0,0,0
51660,0,2,42.0,5.14,1,0,0,0,1,0
51661,0,2,26.0,8.09,1,0,0,0,1,0
51662,0,2,36.0,5.64,0,1,0,0,1,0
51663,1,3,22.0,12.03,1,0,0,0,1,1
51664,0,1,25.0,75.34,0,1,1,0,0,0
51665,1,3,29.0,10.57,0,1,0,0,1,0
51666,1,2,48.0,56.96,0,1,1,0,0,1
51667,0,3,24.0,6.58,0,1,0,0,1,0
51668,0,3,19.0,11.36,0,1,0,0,1,0
51669,0,3,67.0,26.01,0,1,0,0,1,0
51670,1,3,44.0,79.95,0,1,0,0,1,3
51671,0,3,57.0,6.75,0,1,0,0,1,0
51672,1,2,51.0,36.33,1,0,0,0,1,2
51673,1,2,38.0,26.44,1,0,0,0,1,2
51674,0,3,31.0,9.07,0,1,0,0,1,0
51675,0,2,30.0,25.89,1,0,0,0,1,1
51677,1,2,48.0,22.96,1,0,0,0,1,0
51678,0,3,32.0,9.87,0,1,0,0,1,0
51679,0,2,26.0,24.43,1,0,0,0,1,2
51680,0,3,30.0,10.02,0,1,0,0,1,0
51681,0,3,33.0,8.48,0,1,0,0,1,0
51682,0,3,30.0,8.11,0,1,0,0,1,1
51683,1,2,81.0,32.94,1,0,1,0,0,0
51684,0,1,57.0,30.42,0,1,1,0,0,2
51685,0,3,4.0,23.73,0,1,0,0,1,2
51686,0,3,25.0,9.23,0,1,0,0,1,0
51687,0,2,38.0,29.75,1,0,0,0,1,2
51688,0,3,53.0,9.16,0,1,0,0,1,0
51689,1,2,32.0,30.91,1,0,0,0,1,1
51690,0,3,47.0,7.26,0,1,0,0,1,0
51691,1,2,53.0,12.35,1,0,1,0,0,1
51692,1,2,63.0,5.53,0,1,0,0,1,0
51693,1,1,57.0,66.12,1,0,1,0,0,0
51694,1,2,66.0,6.4,0,1,0,0,1,0
51695,1,2,0.08,31.07,1,0,0,0,1,1
51696,0,1,21.0,73.24,1,0,1,0,0,0
51697,1,1,54.0,206.29,1,0,1,0,0,0
51698,0,3,26.0,32.62,0,1,0,0,1,2
51699,1,1,53.0,28.54,0,1,1,0,0,0
51700,0,3,19.0,8.81,0,1,0,0,1,0
51701,0,2,42.0,9.0,0,1,0,0,1,0
51702,0,1,46.0,83.58,0,1,0,0,1,3
51703,1,1,34.0,50.66,1,0,0,0,1,1
51704,0,3,48.0,21.84,1,0,0,0,1,1
51705,1,2,49.0,18.07,1,0,1,0,0,3
51706,0,3,30.0,11.36,0,1,0,0,1,0
51707,1,2,28.0,10.97,1,0,0,0,1,0
51708,0,2,38.0,7.28,0,1,0,0,1,0
51709,0,3,40.0,10.83,0,1,0,0,1,0
51710,1,1,55.0,34.78,1,0,0,1,0,1
51711,0,3,54.0,10.06,0,1,0,0,1,1
51712,1,1,56.0,31.17,1,0,1,0,0,0
51713,1,3,53.0,9.85,1,0,0,0,1,0
51714,0,3,28.0,10.33,0,1,0,0,1,1
51715,1,1,37.0,27.43,0,1,0,0,1,1
51716,0,3,22.0,12.44,1,0,0,0,1,0
51717,0,2,22.0,10.12,0,1,0,0,1,0
51718,0,1,58.0,24.82,0,1,0,0,1,0
51719,0,3,26.0,25.1,0,1,0,0,1,0
51720,0,3,45.0,29.2,0,1,0,0,1,3
51721,0,3,24.0,7.67,1,0,0,0,1,0
51722,0,2,22.0,27.52,1,0,1,0,0,4
51723,1,1,46.0,12.74,1,0,0,0,1,0
51724,0,2,38.0,74.68,0,1,0,0,1,0
51725,0,3,36.0,9.34,0,1,0,0,1,0
51726,0,3,15.0,8.82,0,1,0,0,1,0
51727,0,3,4.0,8.53,1,0,0,0,1,0
51728,0,2,60.0,24.12,0,1,0,0,1,0
51729,0,1,47.0,77.45,1,0,0,0,1,3
51730,1,2,15.0,29.05,1,0,0,1,0,0
51731,1,1,57.0,68.42,0,1,0,0,1,1
51732,1,1,31.0,178.5,1,0,1,0,0,1
51733,1,1,36.0,24.61,0,1,0,0,1,1
51734,1,2,8.0,72.98,1,0,1,0,0,3
51735,0,3,20.0,8.43,0,1,0,0,1,0
51736,1,3,68.0,7.06,1,0,0,0,1,0
51737,0,3,29.0,7.92,0,1,0,0,1,0
51738,0,3,28.0,6.5,0,1,0,0,1,0
51739,0,2,40.5,21.89,0,1,0,0,1,0
51740,0,3,30.0,10.16,0,1,0,0,1,0
51741,1,1,44.0,229.29,1,0,1,0,0,0
51742,1,2,40.0,27.1,1,0,0,0,1,2
51743,0,3,32.0,9.27,0,1,0,0,1,0
51744,1,1,48.0,208.06,1,0,0,1,0,0
51745,0,3,50.0,9.7,0,1,0,0,1,0
51746,1,3,32.0,124.53,1,0,0,0,1,3
51747,1,1,22.0,32.74,1,0,1,0,0,1
51748,1,2,25.0,15.54,1,0,0,0,1,0
51749,0,3,27.0,10.26,0,1,0,0,1,0
51750,0,2,29.0,8.53,0,1,0,0,1,0
51751,0,3,20.0,16.15,0,1,0,0,1,3
51752,0,2,58.0,10.31,1,0,0,0,1,0
51754,1,2,47.0,10.81,1,0,1,0,0,0
51755,0,2,49.0,7.77,0,1,0,0,1,0
51756,0,2,51.0,158.77,0,1,0,0,1,4
51757,0,3,21.0,13.17,0,1,0,0,1,3
51758,0,1,61.0,66.82,1,0,0,1,0,0
51759,0,3,36.0,10.13,0,1,0,0,1,0
51760,1,1,30.0,9.72,1,0,1,0,0,0
51761,0,1,44.0,220.92,0,1,0,0,1,2
51762,1,1,35.0,10.51,1,0,1,0,0,0
51763,0,3,30.0,9.23,1,0,0,0,1,0
51764,0,1,30.0,33.6,1,0,1,0,0,1
51765,0,3,30.0,27.77,0,1,0,0,1,2
51766,0,3,33.0,19.35,0,1,0,0,1,0
51767,1,1,40.0,115.42,0,1,1,0,0,1
51768,0,3,39.0,13.09,0,1,0,0,1,0
51769,1,1,43.0,35.0,1,0,0,0,1,1
51770,0,2,25.0,8.74,1,0,0,0,1,0
51771,1,3,73.0,22.35,0,1,0,0,1,0
51772,0,1,29.0,23.31,0,1,0,0,1,1
51773,1,3,61.0,29.62,1,0,0,0,1,0
51774,0,1,57.0,9.97,0,1,0,0,1,0
51775,0,3,54.0,19.75,0,1,0,0,1,2
51776,1,2,52.0,40.16,1,0,1,0,0,1
51777,0,3,29.0,8.16,0,1,0,0,1,0
51778,1,1,36.0,13.68,1,0,1,0,0,0
51779,0,1,61.0,223.91,0,1,1,0,0,0
51782,0,3,22.0,7.86,0,1,0,0,1,0
51783,0,1,29.0,24.29,1,0,0,0,1,0
51784,0,3,18.0,28.99,0,1,0,0,1,0
51785,0,1,10.0,30.59,0,1,0,0,1,1
51786,0,3,23.0,7.81,0,1,0,0,1,0
51787,0,3,3.0,32.95,0,1,0,0,1,3
51788,1,2,64.0,10.18,1,0,0,0,1,0
51789,1,2,46.0,29.08,1,0,0,0,1,4
51790,0,3,41.0,6.42,0,1,0,0,1,0
51791,0,3,21.0,8.78,0,1,0,0,1,0
51792,0,2,43.0,55.21,1,0,0,0,1,0
51793,0,3,30.0,9.15,0,1,0,0,1,0
51794,1,3,57.0,9.25,0,1,0,0,1,3
51795,1,3,43.0,32.36,0,1,0,0,1,2
51797,1,2,38.0,29.89,1,0,1,0,0,0
51798,1,2,38.0,21.94,1,0,0,0,1,0
51799,0,3,45.0,10.61,0,1,0,0,1,0
51800,0,2,53.0,11.64,0,1,0,0,1,0
